iteration,time_s,time_ns,mean_x_m,mean_y_m,mean_z_m,rms_x_m,rms_y_m,rms_z_m,mean_px_beta_gamma,mean_py_beta_gamma,mean_pz_beta_gamma,rms_px_beta_gamma,rms_py_beta_gamma,rms_pz_beta_gamma,mean_kinetic_energy_MeV,energy_spread_MeV
4,1.42125e-09,1.4212500000000001,-8.831518284121434e-09,7.88919676703158e-09,0.15497738656448945,0.0010982868869319588,0.001097965569703821,0.0010751468707218762,-4.722490091646594e-08,4.265602070793767e-08,0.835800573695499,0.0005529845298225386,0.0005502859506112815,0.000590405832843566,0.15498091332863567,0.00019347869513852708
4,1.425e-09,1.425,-8.87177854495129e-09,7.925682761082448e-09,0.1556989085215777,0.0010987579094621843,0.0010984355163313334,0.0010754431196913711,-4.741691694121075e-08,4.281482341345065e-08,0.8380007135033009,0.0005539647712615362,0.0005512634324433885,0.0005916204278294743,0.155702468089705,0.00019417670167059986
4,1.42875e-09,1.42875,-8.912159101250495e-09,7.962265400354236e-09,0.15642154418214574,0.0010992292669086664,0.00109890579611763,0.0010757390203131626,-4.760990891612884e-08,4.297413605578727e-08,0.8402008539299122,0.0005549427888379848,0.0005522386951455101,0.0005928333843276514,0.15642513680483727,0.00019487442627272235
4,1.4325e-09,1.4324999999999999,-8.952660467315434e-09,7.998944856696587e-09,0.1571452899327744,0.0010997009558806317,0.001099376405677652,0.0010760345704796032,-4.7803875541678594e-08,4.313395685766196e-08,0.8424009949749857,0.0005559185885822155,0.0005532117447040049,0.000594044706855689,0.15714891586095944,0.00019557186468909432
4,1.43625e-09,1.43625,-8.993283154168494e-09,8.035721299748496e-09,0.15787014217014128,0.00110017297300409,0.0010998473416431148,0.0010763297681111927,-4.799881646045394e-08,4.329428436298373e-08,0.8446011366381485,0.0005568921765231841,0.000554182587104186,0.0005952543999341565,0.1578738016550881,0.00019626901271376453
4,1.44e-09,1.44,-9.034027671206714e-09,8.07259489701634e-09,0.15859609730102936,0.0011006453149217908,0.0011003186006624728,0.0010766246111564015,-4.819473208082322e-08,4.345511749249544e-08,0.8468012789190148,0.0005578635586885736,0.0005551512283299797,0.0005964624680875883,0.15859979059433452,0.00019696586619071506
4,1.44375e-09,1.4437499999999999,-9.074894525849733e-09,8.109565814447214e-09,0.15932315174232964,0.0011011179782931893,0.0011007901794008832,0.0010769190975914759,-4.8391622363494004e-08,4.361645523178855e-08,0.8490014218171782,0.0005588327411027156,0.0005561176743633317,0.0005976689158403095,0.15932687909590953,0.0001976624210122369
4,1.4475e-09,1.4475,-9.115884223624285e-09,8.146634216373662e-09,0.1600513019210462,0.0011015909597944038,0.0011012620745401585,0.001077213225420254,-4.8589487490128024e-08,4.37782965591297e-08,0.8512015653322135,0.0005597997297869898,0.0005570819311848111,0.0005988737477173696,0.16005506358712743,0.00019835867311894905
4,1.45125e-09,1.45125,-9.156997268121102e-09,8.183800264829488e-09,0.16078054427429905,0.0011020642561181775,0.0011017342827787313,0.0010775069926739803,-4.878832760151835e-08,4.3940639501173775e-08,0.8534017094636778,0.0005607645307606723,0.0005580440047730973,0.0006000769682453449,0.16078434050540946,0.00019905461849983674
4,1.455e-09,1.455,-9.198234161234524e-09,8.221064119911647e-09,0.16151087524932786,0.0011025378639738378,0.0011022068008316162,0.0010778003974111206,-4.8988142624195944e-08,4.410348330156256e-08,0.8556018542111085,0.0005617271500402018,0.0005590039011037693,0.0006012785819501288,0.1615147062982873,0.00019975025319122358
