time_s,mean_x_m,mean_y_m,mean_z_m,rms_x_m,rms_y_m,rms_z_m,mean_px_beta_gamma,mean_py_beta_gamma,mean_pz_beta_gamma,rms_px_beta_gamma,rms_py_beta_gamma,rms_pz_beta_gamma,mean_kinetic_energy_MeV
6.825e-10,4.275263300252909e-09,-1.4376732728581005e-08,0.0398165694559409,0.0010195801771351767,0.0010197559260611158,0.0010170751423263084,2.1508683461450287e-08,-6.447939013058428e-08,0.402384042028803,0.00037991563299335406,0.0003819567039836966,0.0003931963381388542,0.03981755001329994
6.8625e-10,4.2981167944805355e-09,-1.4442662508225893e-08,0.04023722367248047,0.0010199168636055348,0.0010200953460725434,0.0010173713128835218,2.167299736918172e-08,-6.419051346244013e-08,0.40458408450313565,0.0003816215992655379,0.0003836560114486136,0.0003950173125287683,0.04023820551000995
6.9e-10,4.3211328006175586e-09,-1.4508229450518743e-08,0.040659848166937185,0.001020254940678344,0.0010204361655531677,0.0010176683094192305,2.184161882281705e-08,-6.389762005778457e-08,0.40678412725848523,0.00038332373868965174,0.000385351660922211,0.0003968351391593682,0.04066083134028775
6.9375e-10,4.344315527777157e-09,-1.457342964599762e-08,0.041084438414788045,0.0010205944021563931,0.0010207783782257387,0.001017966122139206,2.2014562996826596e-08,-6.360064354617999e-08,0.4089841702983612,0.00038502205001702785,0.0003870436488137848,0.0003986498203432911,0.04108542298073981
6.975e-10,4.367669190920426e-09,-1.4638259130197237e-08,0.0415109898844065,0.0010209352418393833,0.0010211219778101886,0.0010182647412689224,2.219184757539744e-08,-6.329951765966369e-08,0.4111842136262763,0.0003867165321345196,0.0003887319716884746,0.00040046135841893387,0.04151197590087796
7.0125e-10,4.3911980100392e-09,-1.4702713883407123e-08,0.04193949803725034,0.0010212774535242402,0.0010214669580239516,0.0010185641570541592,2.237348638587327e-08,-6.299417532424317e-08,0.41338425724574573,0.0003884071840666225,0.000390416626267417,0.00040226975574913864,0.0419404855633067
7.049999999999999e-10,4.41490620629549e-09,-1.4766789829712359e-08,0.04236995832804917,0.0010216210310054295,0.0010218133125822757,0.0010188643597615983,2.2559492821591858e-08,-6.26845475967146e-08,0.4155843011602894,0.00039009400497334374,0.0003920976094310425,0.00040407501472440875,0.042370947423911245
7.0875e-10,4.438798004252356e-09,-1.4830482835349063e-08,0.042802366204990755,0.0010219659680752598,0.0010221610351985385,0.0010191653396794148,2.2749883228618098e-08,-6.237056579921612e-08,0.41778434537343495,0.0003917769941487412,0.00039377491821918927,0.0004058771377636903,0.042803356932044026
7.125e-10,4.4628776337263694e-09,-1.4893788710810117e-08,0.04323671710990691,0.0010223122585241889,0.0010225101195845592,0.0010194670871178507,2.294467324168296e-08,-6.205216131649175e-08,0.4199843898887107,0.00039345615101868636,0.0003954485498259466,0.0004076761273172154,0.04323770953070942
7.1625e-10,4.4871493279658536e-09,-1.4956703208885552e-08,0.04367300647845732,0.0010226598961411274,0.001022860559450901,0.001019769592409798,2.3143877688966027e-08,-6.172926306745848e-08,0.42218443470964306,0.0003951314751440094,0.00039711850159922425,0.00040947198586597936,0.04367400065674772
7.2e-10,4.511617323677568e-09,-1.501922202325097e-08,0.04411122974031413,0.0010230088747137382,0.00102321234850718,0.0010200728459113604,2.334751161720549e-08,-6.140179957540729e-08,0.42438447983976596,0.0003968029662158546,0.00039878477104192433,0.0004112647159239552,0.044112225741019806
7.2375e-10,4.536285859777335e-09,-1.5081340789842702e-08,0.04455138231934411,0.0010233591880287362,0.0010235654804623677,0.0010203768380024202,2.3555587860206414e-08,-6.1069701036526e-08,0.426584525282613,0.00039847062405448967,0.00040044735580774564,0.00041305432003907775,0.04455238020858961
7.275e-10,4.561159176117795e-09,-1.514305508745158e-08,0.04499345963379068,0.0010237108298721865,0.0010239199490250919,0.001020681559087187,2.3768120610567014e-08,-6.073289778189835e-08,0.428784571041718,0.0004001344486098743,0.0004021062537036091,0.0004148408007916304,0.04499445947890551
7.3125e-10,4.5862415162133105e-09,-1.5204360439598682e-08,0.04543745709645498,0.0010240637940297967,0.0010242757479039409,0.0010209869995947403,2.3985124865168173e-08,-6.039132186368419e-08,0.4309846171206124,0.0004017944399629432,0.0004037614626881999,0.00041662416079827334,0.0454384589659802
7.35e-10,4.611537124822537e-09,-1.5265252316664365e-08,0.04588337011487551,0.0010244180742872146,0.0010246328708077475,0.0010212931499795667,2.4206613530848146e-08,-6.00449063377437e-08,0.4331846635228313,0.0004034505983247931,0.00040541298086770164,0.00041840440271349606,0.04588437407857182
7.3875e-10,4.637050247212984e-09,-1.5325726134554598e-08,0.04633119409150721,0.0010247736644303155,0.0010249913114458939,0.0010216000007220905,2.4432599068561195e-08,-5.969358146677566e-08,0.43538471025190323,0.00040510292403336974,0.00040706080649665754,0.0004201815292288364,0.04633220022036221
7.425e-10,4.662785129230051e-09,-1.5385777252679948e-08,0.04678092442389972,0.0010251305582454925,0.001025351063528598,0.001021907542329195,2.466309375420378e-08,-5.933727617204861e-08,0.4375847573113598,0.0004067514175530355,0.00040870493798001605,0.0004219555430717149,0.04678193279013482
7.4625e-10,4.68874601577067e-09,-1.5445400973371126e-08,0.04723255650487402,0.0010254887495199367,0.0010257121207672049,0.0010222157653347328,2.489810918796147e-08,-5.8975918725352514e-08,0.43978480470473214,0.00040839607947240446,0.00041034537386842613,0.00042372644700470504,0.04723356718195217
7.5e-10,4.714937150733334e-09,-1.5504592541867975e-08,0.0476860857226985,0.0010258482320419286,0.0010260744768744745,0.0010225246603000318,2.5137656107164325e-08,-5.8609438425393174e-08,0.4419848524355469,0.00041003691050631446,0.00041198211285558607,0.00042549424382497394,0.04768709878533108
7.5375e-10,4.7413627758815896e-09,-1.5563347148791535e-08,0.04814150746126429,0.001026208999601111,0.0010264381255648595,0.0010228342178143918,2.5381745702183018e-08,-5.823776678375145e-08,0.4441849005073248,0.000411673911493359,0.0004136151537810858,0.0004272589363694818,0.048142522985416394
7.575e-10,4.7680271320381416e-09,-1.562165993167167e-08,0.04859881710025897,0.0010265710459887731,0.0010268030605547914,0.001023144428495576,2.5630388138619513e-08,-5.7860833758917824e-08,0.4463849489235827,0.0004133070833943062,0.0004152444956269381,0.0004290205275181421,0.04859983516315641
7.6125e-10,4.794934455590206e-09,-1.5679525971817275e-08,0.04905801001533983,0.0010269343649981274,0.0010271692755629606,0.0010234552829902932,2.588359128644266e-08,-5.74785679322065e-08,0.44858499768783405,0.00041493642729001156,0.00041687013751681116,0.00043077902019155237,0.049059030695475306
7.649999999999999e-10,4.822088978378975e-09,-1.5736940294911327e-08,0.04951908157830539,0.0010272989504245763,0.001027536764310588,0.0010237667719746818,2.6141363631158437e-08,-5.709089803527158e-08,0.45078504680359405,0.0004165619443810234,0.000418492078719899,0.0004325344173588539,0.049520104955446294
7.6875e-10,4.849494927001233e-09,-1.5793897871632596e-08,0.04998202715726707,0.0010276647960659922,0.0010279055205217082,0.0010240788861547658,2.6403711049689083e-08,-5.669775297030644e-08,0.4529850962743715,0.00041818363599207485,0.00042011031864393753,0.0004342867220306702,0.04998305331246118
7.725e-10,4.8771565193185284e-09,-1.585039361813804e-08,0.05044684211681842,0.0010280318957229836,0.001028275537923436,0.001024391616266928,2.6670638356693143e-08,-5.6299061827256716e-08,0.45518514610366995,0.00041980150356702616,0.00042172485683614436,0.00043603593725673856,0.05044787113239919
7.7625e-10,4.905077966071402e-09,-1.590642239516155e-08,0.050913521818204396,0.0010284002431991638,0.0010286468102462362,0.0010247049530783532,2.6942150844338528e-08,-5.589475276051085e-08,0.45738519629498026,0.00042141554866962033,0.00042333569298405555,0.0004377820661281529,0.05091455377779634
7.8e-10,4.9332634695556885e-09,-1.596197900895925e-08,0.051382061619488995,0.0010287698323014217,0.001029019331224192,0.0010250188873874757,2.721825546535606e-08,-5.548475481048888e-08,0.4595852468517939,0.0004230257729823721,0.00042494282691197535,0.00043952511177836696,0.05138309660801364
7.8375e-10,4.9617172282280455e-09,-1.6017058212301796e-08,0.05185245687572204,0.001029140656840178,0.0010293930945952706,0.0010253334100244116,2.749896051508329e-08,-5.506899752226886e-08,0.4617852977775877,0.0004246321783021454,0.0004265462585830046,0.0004412650773822209,0.05185349497940259
7.875e-10,4.990443434483339e-09,-1.607165470377514e-08,0.05232470293910509,0.0010295127106296463,0.0010297680941015925,0.0010256485118513927,2.7784273741106756e-08,-5.46474091762701e-08,0.4639853490758326,0.00042623476653932816,0.00042814598809433975,0.0004430019661563343,0.05232574424547116
7.9125e-10,5.019446275250745e-09,-1.612576312879105e-08,0.05279879515915559,0.0010298859874880923,0.0010301443234896825,0.001025964183763187,2.8074200721334027e-08,-5.42199206333819e-08,0.4661854007499907,0.00042783353971948153,0.0004297420156761234,0.0004447357813609748,0.052799839757048515
7.95e-10,5.048729927873564e-09,-1.617937808302479e-08,0.05327472888287095,0.0010302604812380857,0.0010305217765107305,0.001026280416687507,2.8368744828568005e-08,-5.378646340149715e-08,0.46838545280351673,0.0004294284999812282,0.00043133434169353736,0.00044646652630414097,0.05327577686244839
7.9875e-10,5.0782985593513456e-09,-1.6232494109447114e-08,0.05375249945489046,0.0010306361857067585,0.0010309004469208492,0.0010265972015854265,2.866790965602775e-08,-5.334696498596105e-08,0.47058550523985554,0.000431019649574444,0.00043292296664274293,0.0004481942043353733,0.05375355090763162
8.025e-10,5.108156327772004e-09,-1.6285105696738624e-08,0.05423210221765742,0.0010310130947260476,0.0010312803284813201,0.0010269145294517698,2.8971700870625276e-08,-5.290135430989928e-08,0.4727855580624468,0.00043260699085949,0.0004345078911494289,0.000449918818850215,0.05423315723636754
8.0625e-10,5.138307383926688e-09,-1.633720728254619e-08,0.054713532511578615,0.0010313912021329497,0.001031661414958847,0.0010272323913155146,2.928012413859744e-08,-5.2449561191796865e-08,0.4749856112747225,0.0004341905263054412,0.0004360891159705592,0.00045164037328947524,0.05471459119039422
8.1e-10,5.168755870682553e-09,-1.6388793252510122e-08,0.055196785675183935,0.0010317705017697612,0.0010320437001258053,0.0010275507782401719,2.9593184223083357e-08,-5.199151528536129e-08,0.47718566488010306,0.0004357702584922221,0.00043766664199388136,0.00045335887114119244,0.05519784810957672
8.1375e-10,5.199505920623141e-09,-1.6439857941654168e-08,0.055681857045284486,0.0010321509874843253,0.0010324271777604878,0.0010278696813241619,2.9910883114751505e-08,-5.152714611220355e-08,0.479385718881996,0.000437346190107236,0.00043924047023526607,0.0004550743159373402,0.05568292333206451
8.175e-10,5.230561654020156e-09,-1.649039563303787e-08,0.05616874195712936,0.001032532653130272,0.001032811841647343,0.001028189091701179,3.0233221594265304e-08,-5.105638193749573e-08,0.48158577328379953,0.0004389183239464389,0.00044081060183144734,0.00045678671125503625,0.05616981219444943
8.2125e-10,5.2619271778758975e-09,-1.6540400557132304e-08,0.05665743574456173,0.001032915492567255,0.001033197685577217,0.0010285090005405623,3.0560201274364154e-08,-5.0579150461161325e-08,0.48378582808889853,0.00044048666290863307,0.00044237703804793436,0.00045849606071806596,0.05665851003192067
8.249999999999999e-10,5.293606588163659e-09,-1.658986689309572e-08,0.05714793374017329,0.0010332994996611869,0.0010335847033475865,0.0010288293990476415,3.08918248772481e-08,-5.009538044955546e-08,0.48598588330066345,0.0004420512099965946,0.00044393978027086725,0.000460202367993083,0.057149012178419015
