time_s,mean_x_m,mean_y_m,mean_z_m,rms_x_m,rms_y_m,rms_z_m,mean_px_beta_gamma,mean_py_beta_gamma,mean_pz_beta_gamma,rms_px_beta_gamma,rms_py_beta_gamma,rms_pz_beta_gamma
9.384374999999996971e-09,2.744466435444576620e-07,-1.194498531295832383e-05,1.451664544036201709e+00,2.658454640849632414e-02,2.658863597744632115e-02,4.906135262851298862e-01,8.690724428049726033e-08,-1.508006768809771482e-07,3.199037659975606296e+00,1.389487294247227812e-02,1.389966184226104629e-02,1.025610916369015246e+00
9.406249999999996960e-09,2.745373505305303954e-07,-1.194620803965731124e-05,1.457794258704618207e+00,2.661369912710718350e-02,2.661777264007110858e-02,4.909466546957326760e-01,8.690729613151866045e-08,-1.507990126873500476e-07,3.211843240326905047e+00,1.389589166055098073e-02,1.390068082855481363e-02,1.025693606119336909e+00
9.428124999999996950e-09,2.746351996175689469e-07,-1.194740977281999781e-05,1.463928163588804177e+00,2.664273725390137182e-02,2.664679489433697743e-02,4.912756407278223159e-01,8.690736395582829935e-08,-1.507972498253533510e-07,3.224649408141827767e+00,1.389690879366785141e-02,1.390169820670324012e-02,1.025774910409522178e+00
9.449999999999996939e-09,2.747403877622494604e-07,-1.194859112410673698e-05,1.470066197930415042e+00,2.667166163133521603e-02,2.667570358029548380e-02,4.916005509967843468e-01,8.690741025644948539e-08,-1.507954582133020223e-07,3.237456163420468158e+00,1.389792435115939397e-02,1.390271399415391254e-02,1.025854810920794336e+00
9.471874999999996928e-09,2.748531934303213691e-07,-1.194975178698770621e-05,1.476208309190007117e+00,2.670047309403649968e-02,2.670449953014402203e-02,4.919214332715563520e-01,8.690741553145686842e-08,-1.507936390514592178e-07,3.250263701987867293e+00,1.389893833743753582e-02,1.390372821001518294e-02,1.025932720665124531e+00
9.493749999999996917e-09,2.749741348025233188e-07,-1.195089217662137807e-05,1.482354440900637726e+00,2.672917246895680290e-02,2.673318356861591541e-02,4.922383464613597215e-01,8.690740218774640226e-08,-1.507917457369198745e-07,3.263071632194334271e+00,1.389995075944779751e-02,1.390474087506231825e-02,1.026009779241789710e+00
9.515624999999996906e-09,2.751016336558295162e-07,-1.195201363849423590e-05,1.488504537587383991e+00,2.675776057478993636e-02,2.676175651272896458e-02,4.925513484596191205e-01,8.690743940691725126e-08,-1.507897418337238386e-07,3.275880149864839996e+00,1.390096162641799374e-02,1.390575200207621286e-02,1.026085383037325327e+00
9.537499999999996895e-09,2.752361383675005318e-07,-1.195311823762987058e-05,1.494658547108534519e+00,2.678623822327659207e-02,2.679021917183710064e-02,4.928604902029414814e-01,8.690755284515442921e-08,-1.507876668018862957e-07,3.288689450824409999e+00,1.390197095682817706e-02,1.390676159744126499e-02,1.026158929472336112e+00
9.559374999999996884e-09,2.753776130899126979e-07,-1.195420843772637463e-05,1.500816418229079297e+00,2.681460621845701067e-02,2.681857234766930539e-02,4.931658216820198337e-01,8.690767498284088467e-08,-1.507855902648678704e-07,3.301499339248290088e+00,1.390297877289410969e-02,1.390776967091451530e-02,1.026230991545274085e+00
9.581249999999996873e-09,2.755246619661241799e-07,-1.195528545187891566e-05,1.506978098163187063e+00,2.684286535671624035e-02,2.684681683484059847e-02,4.934673981535143139e-01,8.690771541302247479e-08,-1.507835262675879352e-07,3.314309815136581516e+00,1.390398509130585242e-02,1.390877622753228064e-02,1.026301558860677643e+00
