time_s,mean_x_m,mean_y_m,mean_z_m,rms_x_m,rms_y_m,rms_z_m,mean_px_beta_gamma,mean_py_beta_gamma,mean_pz_beta_gamma,rms_px_beta_gamma,rms_py_beta_gamma,rms_pz_beta_gamma
1.042424242424242284e-08,2.835061177244430691e-06,-2.710526152643240768e-06,2.745958322174790744e+00,1.198853974681177940e-03,1.197052626996790090e-03,1.043539629871688456e-03,-1.324648910577815340e-06,-1.232065769474605053e-07,6.315459625377445541e+00,3.324342323106740027e-04,3.296410549750164389e-04,6.421174915619169222e-04
1.054545454545454453e-08,2.825601356693177398e-06,-2.712721315259390513e-06,2.781854558167002889e+00,1.200787393107772064e-03,1.198963968210036823e-03,1.043632514268591320e-03,-1.327482027068794871e-06,-1.320314924586000597e-07,6.386580112012055999e+00,3.336025805283796084e-04,3.307523376595842874e-04,6.456874720242542507e-04
1.066666666666666623e-08,2.815732318835479119e-06,-2.714660417793634628e-06,2.817760358199714155e+00,1.202703861826135041e-03,1.200863353616627664e-03,1.043716796382210482e-03,-1.333386703506844142e-06,-1.429435270387946822e-07,6.457700420746452785e+00,3.347426732392191624e-04,3.318464997489333239e-04,6.490621313373149933e-04
1.078787878787878792e-08,2.808736791230151606e-06,-2.713536101092357007e-06,2.853675419058481655e+00,1.204605833995016362e-03,1.202755166420797729e-03,1.043796112035830096e-03,-1.333791548550063287e-06,-1.487250489002373023e-07,6.528820602784385585e+00,3.358587765339123899e-04,3.329312862945159953e-04,6.523089565727556742e-04
1.090909090909090797e-08,2.799668080616601762e-06,-2.715333220672144662e-06,2.889599449709636669e+00,1.206494378463241878e-03,1.204633688438020442e-03,1.043872758492482523e-03,-1.337617032056677796e-06,-1.593768165395381028e-07,6.599940695657566359e+00,3.369538927727800987e-04,3.339933047152801203e-04,6.555099151494814518e-04
1.103030303030302966e-08,2.792641306192505466e-06,-2.718304534257989737e-06,2.925532169937927307e+00,1.208366654389365609e-03,1.206497081454619476e-03,1.043947175266873211e-03,-1.337636050572753326e-06,-1.729007132953951290e-07,6.671060708124401550e+00,3.380242574182528662e-04,3.350305820982170087e-04,6.586810471194260276e-04
1.115151515151515136e-08,2.786751700300425926e-06,-2.718383463416097241e-06,2.961473311131847641e+00,1.210225824689240394e-03,1.208346656933599866e-03,1.044020761952810412e-03,-1.335439423571995338e-06,-1.800680331249184690e-07,6.742180651021723925e+00,3.390766220101683109e-04,3.360447526929358892e-04,6.618267561308697382e-04
1.127272727272727140e-08,2.780022666765930725e-06,-2.717283420965511477e-06,2.997422615466058371e+00,1.212074629941518487e-03,1.210186609611600813e-03,1.044093250644919377e-03,-1.334933625926252363e-06,-1.843180971560412873e-07,6.813300538870881162e+00,3.401134620421569364e-04,3.370474909540888933e-04,6.649367808542152496e-04
1.139393939393939309e-08,2.775023122470634295e-06,-2.718330230876892186e-06,3.033379835497815424e+00,1.213909923157273493e-03,1.212015528477695947e-03,1.044165333820658076e-03,-1.332587707500987950e-06,-1.929503217669745864e-07,6.884420368253286071e+00,3.411289699259150332e-04,3.380357092514528548e-04,6.680317326485203308e-04
1.151515151515151479e-08,2.768071778603851192e-06,-2.718792266171465537e-06,3.069344733174697915e+00,1.215734760871268550e-03,1.213832340107228163e-03,1.044236121176147277e-03,-1.334511168346394711e-06,-1.995587150699730929e-07,6.955540136107912552e+00,3.421282653445930060e-04,3.390051078938666630e-04,6.711003205846713263e-04
1.163636363636363649e-08,2.765187390968275558e-06,-2.720212856470987444e-06,3.105317080288387821e+00,1.217549101013221937e-03,1.215633813944468284e-03,1.044306984061510934e-03,-1.330319931467487838e-06,-2.082591479516422469e-07,7.026659845313857566e+00,3.431094338758333435e-04,3.399486615278465721e-04,6.741774728029084575e-04
1.175757575757575653e-08,2.765561458090100580e-06,-2.720407960584329812e-06,3.141296657787306934e+00,1.219354219126157508e-03,1.217427381069209266e-03,1.044377978106730137e-03,-1.321457073135094766e-06,-2.151609699566858590e-07,7.097779507083934902e+00,3.440757023939414595e-04,3.408781823631766138e-04,6.772622107051675961e-04
1.187878787878787822e-08,2.764025906996291462e-06,-2.723057328172757480e-06,3.177283254355211195e+00,1.221154773787702218e-03,1.219212061641776652e-03,1.044449250754770925e-03,-1.316505995498038278e-06,-2.266482672748284901e-07,7.168899116854123399e+00,3.450350137982754486e-04,3.417922897436077921e-04,6.803470746401111321e-04
1.199999999999999992e-08,2.760470183022399810e-06,-2.730876780484453320e-06,3.213276667206475423e+00,1.222950322640642493e-03,1.220988414744650623e-03,1.044520963542100228e-03,-1.315439459074095929e-06,-2.474932287102701717e-07,7.240018680101176329e+00,3.459867427716555466e-04,3.426937915400940287e-04,6.834379757758015858e-04
