time_s,mean_x_m,mean_y_m,mean_z_m,rms_x_m,rms_y_m,rms_z_m,mean_px_beta_gamma,mean_py_beta_gamma,mean_pz_beta_gamma,rms_px_beta_gamma,rms_py_beta_gamma,rms_pz_beta_gamma
5.342842842842843538e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,9.872618966549630004e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.834455802348343489e-01
5.360360360360361479e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,9.947912356471574347e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.862256696846561255e-01
5.377877877877878592e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.002354541421927037e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.889877942294358792e-01
5.395395395395396532e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.009951593282968574e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.917318333939303843e-01
5.412912912912913645e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.017582168576394830e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.944576704175447812e-01
5.430430430430431585e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.025246042750352693e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.971651922645681676e-01
5.447947947947948698e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.032942989414788570e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.998542896330699259e-01
5.465465465465466638e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.040672780401342257e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.025248569624657824e-01
5.482982982982983751e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.048435185823332949e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.051767924397574827e-01
5.500500500500501691e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.056229974135825866e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.078099980044476380e-01
5.518018018018018804e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.064056912195735505e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.104243793521348493e-01
5.535535535535536744e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.071915765321962422e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.130198459367978803e-01
