2.319999999999997675e-10,1.290582969494663210e-02,9.666053102379601469e-02,1.993121540828780291e-01,1.261639078495110922e-02
2.339999999999997606e-10,1.302300283933940581e-02,9.666126363929440635e-02,1.993167909742265820e-01,1.265911010151626361e-02
2.359999999999997537e-10,1.314017839034931252e-02,9.666200416816290997e-02,1.993214278677927220e-01,1.270211762068952296e-02
2.379999999999997468e-10,1.325735634553448609e-02,9.666275260742904218e-02,1.993260647635765326e-01,1.274541042503143581e-02
2.399999999999997399e-10,1.337453670244805395e-02,9.666350895414306532e-02,1.993307016615781246e-01,1.278898561743528790e-02
2.419999999999997330e-10,1.349171945863818570e-02,9.666427320537784862e-02,1.993353385617975260e-01,1.283284032138087144e-02
2.439999999999997261e-10,1.360890461164811042e-02,9.666504535822889599e-02,1.993399754642347088e-01,1.287697168111883936e-02
2.459999999999997192e-10,1.372609215901617399e-02,9.666582540981423499e-02,1.993446123688897564e-01,1.292137686190254244e-02
2.479999999999997123e-10,1.384328209827586156e-02,9.666661335727431970e-02,1.993492492757627244e-01,1.296605305024757689e-02
2.499999999999997054e-10,1.396047442695583750e-02,9.666740919777207230e-02,1.993538861848536681e-01,1.301099745441146836e-02
2.519999999999996985e-10,1.407766914257997833e-02,9.666821292849279990e-02,1.993585230961625876e-01,1.305620730463803204e-02
2.539999999999996916e-10,1.419486624266740916e-02,9.666902454664404176e-02,1.993631600096895662e-01,1.310167985318073415e-02
2.559999999999996847e-10,1.431206572473254536e-02,9.666984404945562492e-02,1.993677969254346871e-01,1.314741237439266339e-02
2.579999999999996778e-10,1.442926758628511157e-02,9.667067143417955311e-02,1.993724338433978949e-01,1.319340216487093105e-02
2.599999999999996708e-10,1.454647182483020072e-02,9.667150669808993735e-02,1.993770707635793005e-01,1.323964654367955872e-02
2.619999999999996639e-10,1.466367843786829314e-02,9.667234983848296825e-02,1.993817076859789317e-01,1.328614285241801890e-02
2.639999999999996570e-10,1.478088742289529293e-02,9.667320085267681884e-02,1.993863446105968440e-01,1.333288845524502504e-02
2.659999999999996501e-10,1.489809877740257658e-02,9.667405973801163066e-02,1.993909815374330652e-01,1.337988073911813673e-02
2.679999999999996432e-10,1.501531249887701723e-02,9.667492649184934728e-02,1.993956184664877063e-01,1.342711711403318450e-02
2.699999999999996363e-10,1.513252858480101590e-02,9.667580111157386691e-02,1.994002553977607117e-01,1.347459501306934315e-02
2.719999999999996294e-10,1.524974703265255353e-02,9.667668359459073713e-02,1.994048923312521648e-01,1.352231189238286939e-02
2.739999999999996225e-10,1.536696783990520315e-02,9.667757393832723811e-02,1.994095292669620934e-01,1.357026523108018426e-02
