4.799999999999998934e-10,-1.043068014355505265e-06,-9.007196567007474922e-06,2.988024617944979103e-02,1.287256755141209840e-03,1.289159554504233770e-03,1.007083250501464300e-01,-2.365983808033458606e-08,8.094410093429431343e-08,2.017192779275242820e-01,4.051512258820669926e-03,4.052150734713620694e-03,2.849895521504252488e-02
4.999999999999999277e-10,-1.043070024379544575e-06,-9.006970205627449537e-06,3.106454821667800972e-02,1.309813559286492068e-03,1.311673449260783919e-03,1.007521061038087196e-01,-2.525523173284510831e-08,8.331536092840357517e-08,2.018795460666271691e-01,4.177437875807125597e-03,4.178535116874214882e-03,2.965314603134531005e-02
5.199999999999999621e-10,-1.043080393221079136e-06,-9.006739187078007127e-06,3.224961934204694652e-02,1.333124782268788793e-03,1.334944549344696703e-03,1.007981726884533968e-01,-2.691154376537144341e-08,8.535750852756314652e-08,2.020453655947686000e-01,4.300342055854488102e-03,4.301887273443107465e-03,3.082450636187581208e-02
5.399999999999999964e-10,-1.043099038620602744e-06,-9.006504460676120923e-06,3.343547668250760468e-02,1.357176101364662192e-03,1.358958574238541437e-03,1.008465775772505596e-01,-2.858698317015280664e-08,8.707300254631370753e-08,2.022160200255983253e-01,4.420295119046997387e-03,4.422271054120597081e-03,3.201265302326671003e-02
5.600000000000000307e-10,-1.043125880372242057e-06,-9.006269322831744804e-06,3.462213910133334765e-02,1.381953137119035311e-03,1.383701172971284199e-03,1.008973774695872266e-01,-3.028615997660831371e-08,8.833322843653896411e-08,2.023920461804531445e-01,4.537362133827357695e-03,4.539761149030801385e-03,3.321808609156527703e-02
5.800000000000000651e-10,-1.043161325650836208e-06,-9.006034523310356069e-06,3.580962911642728008e-02,1.407441414482640861e-03,1.409157975659986904e-03,1.009506371231866512e-01,-3.205243041520936956e-08,8.902053191967890623e-08,2.025738018478029923e-01,4.651600397961102099e-03,4.654422649176643938e-03,3.444094814391291531e-02
6.000000000000000994e-10,-1.043208155659184187e-06,-9.005802922524473947e-06,3.699796902018752387e-02,1.433626388289901878e-03,1.435314530271269637e-03,1.010064210541995883e-01,-3.391116656447276000e-08,8.912059064287457072e-08,2.027623610074012206e-01,4.763080935595511919e-03,4.766317905558360019e-03,3.568137309212920244e-02
6.200000000000001337e-10,-1.043264465424816653e-06,-9.005578102319024148e-06,3.818719282463824138e-02,1.460493630953667125e-03,1.462156417465640445e-03,1.010648186041444574e-01,-3.587941108678867845e-08,8.862716757987415035e-08,2.029575443853443573e-01,4.871874592839987167e-03,4.875514700631843404e-03,3.693951987087013000e-02
6.400000000000001681e-10,-1.043328738820779043e-06,-9.005363976386684916e-06,3.937732015476829578e-02,1.488028739429066334e-03,1.489669259593906590e-03,1.011258888994198274e-01,-3.800161757688505547e-08,8.749389491774500647e-08,2.031577404073135196e-01,4.978047146418323847e-03,4.982083613933921927e-03,3.821531355181226330e-02
6.600000000000002024e-10,-1.043402855579552561e-06,-9.005164682704795980e-06,4.056836623327040453e-02,1.516217409625064379e-03,1.517838772424539347e-03,1.011896820253786605e-01,-4.031680539315539523e-08,8.565099358903780721e-08,2.033629488921033512e-01,5.081674606221428525e-03,5.086098966604475115e-03,3.950886658416646185e-02
6.800000000000002367e-10,-1.043489060723494635e-06,-9.004986557782311598e-06,4.176035003516988947e-02,1.545045518943096059e-03,1.546650806398819789e-03,1.012562561378852061e-01,-4.280513781628848930e-08,8.322789805367819488e-08,2.035728115814993411e-01,5.182828559265562247e-03,5.187622675196608066e-03,4.081996916342547216e-02
7.000000000000002711e-10,-1.043589355998806514e-06,-9.004830388229851144e-06,4.295328217019578343e-02,1.574499057597633081e-03,1.576091291640521795e-03,1.013256523462359310e-01,-4.544110527180325112e-08,8.040160162840126582e-08,2.037875073443429774e-01,5.281570686514062800e-03,5.286715926638886273e-03,4.214815831213170050e-02
7.200000000000003054e-10,-1.043706819190068392e-06,-9.004698595383641164e-06,4.414718314070364275e-02,1.604564169375771385e-03,1.606146332526438595e-03,1.013979323003963429e-01,-4.823782373634258051e-08,7.723583092501605095e-08,2.040081102879501840e-01,5.377972511756099264e-03,5.383450647227322645e-03,4.349318179122476508e-02
7.400000000000003397e-10,-1.043842008848473949e-06,-9.004592352249272838e-06,4.534207513184119326e-02,1.635227296110598446e-03,1.636802245772966567e-03,1.014731611475397643e-01,-5.121232744490526383e-08,7.381165665494024360e-08,2.042353364673238081e-01,5.472112629974494775e-03,5.477900862628029728e-03,4.485496763553286498e-02
7.600000000000003741e-10,-1.043997143058100098e-06,-9.004511539192556390e-06,4.653798613279200302e-02,1.666475129732473840e-03,1.668045625128458057e-03,1.015514158285582141e-01,-5.434537759538735223e-08,7.004012004383729919e-08,2.044700809749830928e-01,5.564056471163253761e-03,5.570135596634955347e-03,4.623360568909005291e-02
7.800000000000004084e-10,-1.044170079308430618e-06,-9.004460540767345297e-06,4.773494777644612247e-02,1.698294562923015425e-03,1.699863285772762250e-03,1.016327805613883167e-01,-5.758418352754204251e-08,6.581366393415562419e-08,2.047116275489196391e-01,5.653863545783354566e-03,5.660219842513694415e-03,4.762948217991440358e-02
