#            1 - s            2 - Rx            3 - Ry            4 - Rz            5 - Px            6 - Py            7 - Pz           8 - Efx           9 - Efy          10 - Efz          11 - Bfx          12 - Bfy          13 - Bfz         14 - Ekin            15 - t
       0.016067719    -1.0560806e-10     -7.173308e-11       0.016067719    -8.3271288e-10    -5.6561079e-10        0.24838363                 0                 0          -1000000                 0                 0                 0       0.015526995            0.4275	E1, 
       0.017187796    -1.0923466e-10    -7.4196406e-11       0.017187796    -8.3271288e-10    -5.6561079e-10        0.25718381                 0                 0          -1000000                 0                 0                 0        0.01662906            0.4425	E1, 
       0.018343706    -1.1285345e-10     -7.665443e-11       0.018343706    -8.3271288e-10    -5.6561079e-10          0.265984                 0                 0          -1000000                 0                 0                 0       0.017767072            0.4575	E1, 
       0.019535214    -1.1646423e-10     -7.910701e-11       0.019535214    -8.3271288e-10    -5.6561079e-10        0.27478419                 0                 0          -1000000                 0                 0                 0       0.018940801            0.4725	E1, 
       0.020762083    -1.2006679e-10    -8.1554006e-11       0.020762083    -8.3271288e-10    -5.6561079e-10        0.28358438                 0                 0          -1000000                 0                 0                 0        0.02015001            0.4875	E1, 
       0.022024066    -1.2366093e-10    -8.3995283e-11       0.022024066    -8.3271288e-10    -5.6561079e-10        0.29238457                 0                 0          -1000000                 0                 0                 0       0.021394456            0.5025	E1, 
       0.023320917    -1.2724645e-10    -8.6430706e-11       0.023320917    -8.3271288e-10    -5.6561079e-10        0.30118475                 0                 0          -1000000                 0                 0                 0       0.022673894            0.5175	E1, 
        0.02465238    -1.3082316e-10    -8.8860148e-11        0.02465238    -8.3271288e-10    -5.6561079e-10        0.30998494                 0                 0          -1000000                 0                 0                 0       0.023988072            0.5325	E1, 
         0.0260182    -1.3439088e-10     -9.128348e-11         0.0260182    -8.3271288e-10    -5.6561079e-10        0.31878513                 0                 0          -1000000                 0                 0                 0       0.025336736            0.5475	E1, 
       0.027418114    -1.3794942e-10     -9.370058e-11       0.027418114    -8.3271288e-10    -5.6561079e-10        0.32758532                 0                 0          -1000000                 0                 0                 0       0.026719624            0.5625	E1, 
       0.028851857    -1.4149861e-10    -9.6111328e-11       0.028851857    -8.3271288e-10    -5.6561079e-10        0.33638551                 0                 0          -1000000                 0                 0                 0       0.028136475            0.5775	E1, 
       0.030319161    -1.4503828e-10    -9.8515607e-11       0.030319161    -8.3271288e-10    -5.6561079e-10        0.34518569                 0                 0          -1000000                 0                 0                 0       0.029587021            0.5925	E1, 
       0.031819753    -1.4856826e-10     -1.009133e-10       0.031819753    -8.3271288e-10    -5.6561079e-10        0.35398588                 0                 0          -1000000                 0                 0                 0       0.031070992            0.6075	E1, 
       0.033353357    -1.5208838e-10    -1.0330431e-10       0.033353357    -8.3271288e-10    -5.6561079e-10        0.36278607                 0                 0          -1000000                 0                 0                 0       0.032588113            0.6225	E1, 
       0.034919697     -1.555985e-10    -1.0568852e-10       0.034919697    -8.3271288e-10    -5.6561079e-10        0.37158626                 0                 0          -1000000                 0                 0                 0       0.034138109            0.6375	E1, 
        0.03651849    -1.5909845e-10    -1.0806582e-10        0.03651849    -8.3271288e-10    -5.6561079e-10        0.38038645                 0                 0          -1000000                 0                 0                 0       0.035720699            0.6525	E1, 
       0.038149454     -1.625881e-10    -1.1043613e-10       0.038149454    -8.3271288e-10    -5.6561079e-10        0.38918663                 0                 0          -1000000                 0                 0                 0       0.037335601            0.6675	E1, 
       0.039812302     -1.660673e-10    -1.1279933e-10       0.039812302    -8.3271288e-10    -5.6561079e-10        0.39798682                 0                 0          -1000000                 0                 0                 0       0.038982531            0.6825	E1, 
       0.041506747    -1.6953591e-10    -1.1515535e-10       0.041506747    -8.3271288e-10    -5.6561079e-10        0.40678701                 0                 0          -1000000                 0                 0                 0       0.040661201            0.6975	E1, 
       0.043232498     -1.729938e-10    -1.1750408e-10       0.043232498    -8.3271288e-10    -5.6561079e-10         0.4155872                 0                 0          -1000000                 0                 0                 0       0.042371324            0.7125	E1, 
       0.044989266    -1.7644085e-10    -1.1984545e-10       0.044989266    -8.3271288e-10    -5.6561079e-10        0.42438739                 0                 0          -1000000                 0                 0                 0       0.044112607            0.7275	E1, 
       0.046776755    -1.7987692e-10    -1.2217936e-10       0.046776755    -8.3271288e-10    -5.6561079e-10        0.43318758                 0                 0          -1000000                 0                 0                 0        0.04588476            0.7425	E1, 
       0.048594672    -1.8330191e-10    -1.2450575e-10       0.048594672    -8.3271288e-10    -5.6561079e-10        0.44198776                 0                 0          -1000000                 0                 0                 0       0.047687488            0.7575	E1, 
       0.050442721     -1.867157e-10    -1.2682452e-10       0.050442721    -8.3271288e-10    -5.6561079e-10        0.45078795                 0                 0          -1000000                 0                 0                 0       0.049520496            0.7725	E1, 
       0.052320607    -1.9011818e-10    -1.2913562e-10       0.052320607    -8.3271288e-10    -5.6561079e-10        0.45958814                 0                 0          -1000000                 0                 0                 0       0.051383488            0.7875	E1, 
        0.05422803    -1.9350925e-10    -1.3143896e-10        0.05422803    -8.3271288e-10    -5.6561079e-10        0.46838833                 0                 0          -1000000                 0                 0                 0       0.053276167            0.8025	E1, 
       0.056164694     -1.968888e-10    -1.3373449e-10       0.056164694    -8.3271288e-10    -5.6561079e-10        0.47718852                 0                 0          -1000000                 0                 0                 0       0.055198236            0.8175	E1, 
         0.0581303    -2.0025675e-10    -1.3602213e-10         0.0581303    -8.3271288e-10    -5.6561079e-10         0.4859887                 0                 0          -1000000                 0                 0                 0       0.057149395            0.8325	E1, 
       0.060124548      -2.03613e-10    -1.3830183e-10       0.060124548    -8.3271288e-10    -5.6561079e-10        0.49478889                 0                 0          -1000000                 0                 0                 0       0.059129347            0.8475	E1, 
       0.062147141    -2.0695748e-10    -1.4057352e-10       0.062147141    -8.3271288e-10    -5.6561079e-10        0.50358908                 0                 0          -1000000                 0                 0                 0       0.061137793            0.8625	E1, 
       0.064197779    -2.1029008e-10    -1.4283716e-10       0.064197779    -8.3271288e-10    -5.6561079e-10        0.51238927                 0                 0          -1000000                 0                 0                 0       0.063174433            0.8775	E1, 
       0.066276163    -2.1361075e-10    -1.4509268e-10       0.066276163    -8.3271288e-10    -5.6561079e-10        0.52118946                 0                 0          -1000000                 0                 0                 0       0.065238969            0.8925	E1, 
       0.068381994    -2.1691941e-10    -1.4734005e-10       0.068381994    -8.3271288e-10    -5.6561079e-10        0.52998964                 0                 0          -1000000                 0                 0                 0       0.067331101            0.9075	E1, 
       0.070514975    -2.2021598e-10    -1.4957921e-10       0.070514975    -8.3271288e-10    -5.6561079e-10        0.53878983                 0                 0          -1000000                 0                 0                 0       0.069450532            0.9225	E1, 
       0.072674807    -2.2350041e-10    -1.5181012e-10       0.072674807    -8.3271288e-10    -5.6561079e-10        0.54759002                 0                 0          -1000000                 0                 0                 0       0.071596963            0.9375	E1, 
       0.074861194    -2.2677263e-10    -1.5403274e-10       0.074861194    -8.3271288e-10    -5.6561079e-10        0.55639021                 0                 0          -1000000                 0                 0                 0       0.073770098            0.9525	E1, 
        0.07707384    -2.3003259e-10    -1.5624703e-10        0.07707384    -8.3271288e-10    -5.6561079e-10         0.5651904                 0                 0          -1000000                 0                 0                 0       0.075969639            0.9675	E1, 
       0.079312449    -2.3328024e-10    -1.5845296e-10       0.079312449    -8.3271288e-10    -5.6561079e-10        0.57399058                 0                 0          -1000000                 0                 0                 0       0.078195291            0.9825	E1, 
       0.081576727    -2.3651552e-10    -1.6065049e-10       0.081576727    -8.3271288e-10    -5.6561079e-10        0.58279077                 0                 0          -1000000                 0                 0                 0       0.080446759            0.9975	E1, 
       0.083866381     -2.397384e-10    -1.6283959e-10       0.083866381    -8.3271288e-10    -5.6561079e-10        0.59159096                 0                 0          -1000000                 0                 0                 0       0.082723749            1.0125	E1, 
       0.086181119    -2.4294883e-10    -1.6502024e-10       0.086181119    -8.3271288e-10    -5.6561079e-10        0.60039115                 0                 0          -1000000                 0                 0                 0        0.08502597            1.0275	E1, 
        0.08852065    -2.4614677e-10     -1.671924e-10        0.08852065    -8.3271288e-10    -5.6561079e-10        0.60919134                 0                 0          -1000000                 0                 0                 0       0.087353128            1.0425	E1, 
       0.090884686    -2.4933219e-10    -1.6935606e-10       0.090884686    -8.3271288e-10    -5.6561079e-10        0.61799153                 0                 0          -1000000                 0                 0                 0       0.089704936            1.0575	E1, 
       0.093272939    -2.5250506e-10     -1.715112e-10       0.093272939    -8.3271288e-10    -5.6561079e-10        0.62679171                 0                 0          -1000000                 0                 0                 0       0.092081104            1.0725	E1, 
       0.095685122    -2.5566535e-10    -1.7365779e-10       0.095685122    -8.3271288e-10    -5.6561079e-10         0.6355919                 0                 0          -1000000                 0                 0                 0       0.094481346            1.0875	E1, 
       0.098120952    -2.5881304e-10    -1.7579582e-10       0.098120952    -8.3271288e-10    -5.6561079e-10        0.64439209                 0                 0          -1000000                 0                 0                 0       0.096905376            1.1025	E1, 
        0.10058015    -2.6194811e-10    -1.7792528e-10        0.10058015    -8.3271288e-10    -5.6561079e-10        0.65319228                 0                 0          -1000000                 0                 0                 0       0.099352911            1.1175	E1, 
        0.10306242    -2.6507054e-10    -1.8004616e-10        0.10306242    -8.3271288e-10    -5.6561079e-10        0.66199247                 0                 0          -1000000                 0                 0                 0        0.10182367            1.1325	E1, 
         0.1055675    -2.6818031e-10    -1.8215844e-10         0.1055675    -8.3271288e-10    -5.6561079e-10        0.67079265                 0                 0          -1000000                 0                 0                 0        0.10431737            1.1475	E1, 
        0.10809511    -2.7127742e-10    -1.8426211e-10        0.10809511    -8.3271288e-10    -5.6561079e-10        0.67959284                 0                 0          -1000000                 0                 0                 0        0.10683374            1.1625	E1, 
        0.11064497    -2.7436185e-10    -1.8635718e-10        0.11064497    -8.3271288e-10    -5.6561079e-10        0.68839303                 0                 0          -1000000                 0                 0                 0         0.1093725            1.1775	E1, 
        0.11321682    -2.7743361e-10    -1.8844363e-10        0.11321682    -8.3271288e-10    -5.6561079e-10        0.69719322                 0                 0          -1000000                 0                 0                 0        0.11193337            1.1925	E1, 
        0.11581037    -2.8049268e-10    -1.9052147e-10        0.11581037    -8.3271288e-10    -5.6561079e-10        0.70599341                 0                 0          -1000000                 0                 0                 0        0.11451609            1.2075	E1, 
